Acceleration,Method,ScanID,SSFD (layer 1),SSFD (layer 3),SSFD (layer 5),SSFD (layer 7),SSFD (layer 9)
2,Unrolled,1000071,0.00518405344337225,0.17241939902305603,0.4510188698768616,1.3795394897460938,1.3819493055343628
2,Unrolled,1000107,0.002919144695624709,0.0890255942940712,0.25294679403305054,0.775506854057312,0.5395687818527222
2,Unrolled,1000153,0.00449945405125618,0.12208286672830582,0.313556969165802,0.9237458109855652,0.751487135887146
2,Unrolled,1000178,0.021840190514922142,0.5284839868545532,1.2643601894378662,2.922435998916626,3.342400074005127
2,Unrolled,1000196,0.016850639134645462,0.36863571405410767,0.9112057685852051,2.509695529937744,2.5714097023010254
2,Unrolled,1000206,0.012500239536166191,0.46130403876304626,1.278389573097229,3.212606906890869,3.411609649658203
2,Unrolled,1000264,0.006506286561489105,0.2642997205257416,0.7196671962738037,2.12221097946167,2.233771324157715
2,Unrolled,1000292,0.025784650817513466,0.6189256310462952,1.4357836246490479,3.3736000061035156,4.073254108428955
2,Unrolled,1000314,0.0031514503061771393,0.11616667360067368,0.3824421763420105,1.2085946798324585,1.2794467210769653
2,Unrolled,1000323,0.0028466247022151947,0.12303219735622406,0.4611983895301819,1.3711751699447632,1.517071008682251
2,Unrolled,1000344,0.020456770434975624,0.4694802761077881,1.1780433654785156,2.799680233001709,3.5390403270721436
2,Unrolled,1000432,0.004943269304931164,0.13641154766082764,0.34910377860069275,0.9623727798461914,0.7692505121231079
2,Unrolled,1000464,0.004115670453757048,0.1620456576347351,0.6200215220451355,1.9897794723510742,2.399167776107788
2,Unrolled,1000538,0.013254870660603046,0.4679619371891022,1.0294017791748047,2.5004360675811768,3.091439723968506
2,Unrolled,1000591,0.009651829488575459,0.3668452799320221,0.9441341161727905,2.1713497638702393,2.3803117275238037
2,Unrolled,1000697,0.0016967852134257555,0.0634002760052681,0.2025192230939865,0.6260336637496948,0.5184644460678101
2,Unrolled,1000735,0.004108776804059744,0.16502544283866882,0.4411964416503906,1.1825053691864014,0.8318729400634766
2,Unrolled,1000759,0.0023477314971387386,0.0780668780207634,0.21433615684509277,0.6751230955123901,0.62125563621521
2,Unrolled,1000769,0.002402069279924035,0.08053570240736008,0.22386285662651062,0.685090184211731,0.6304358839988708
2,Unrolled,1000891,0.00587482238188386,0.16645082831382751,0.3840818405151367,1.0269200801849365,0.9896885752677917
2,Unrolled,1000899,0.018423335626721382,0.36155012249946594,0.9493542909622192,2.4472951889038086,2.561732769012451
2,Unrolled,1001064,0.003138018073514104,0.08323167264461517,0.2209533005952835,0.6216620802879333,0.5245076417922974
2,Unrolled,1001090,0.007530344184488058,0.2826994061470032,0.796334445476532,2.126176357269287,2.2820210456848145
2,Unrolled,1001096,0.005098685156553984,0.15451517701148987,0.39436110854148865,0.9860607981681824,0.7055386304855347
2,Unrolled,1001104,0.004307117313146591,0.14060325920581818,0.3204217851161957,0.7937647104263306,0.5743924975395203
2,Unrolled,1001119,0.012679385021328926,0.3698665499687195,0.9568799734115601,2.5523762702941895,2.9093260765075684
2,Unrolled,1001140,0.016731349751353264,0.4259366989135742,1.0024549961090088,2.398486375808716,2.85977840423584
2,Unrolled,1001144,0.010936100967228413,0.3669593036174774,0.8417736291885376,2.2627570629119873,2.402583599090576
2,Unrolled,1001159,0.03697366267442703,0.8497379422187805,2.1130728721618652,4.85183572769165,5.885239601135254
2,Unrolled,1001168,0.004443613812327385,0.15927496552467346,0.3827783465385437,1.0012118816375732,0.625552773475647
2,Unrolled,1001170,0.002490007784217596,0.07296214997768402,0.1959453523159027,0.5600609183311462,0.48422423005104065
2,Unrolled,1001184,0.0026888162828981876,0.0949600338935852,0.2723984122276306,0.7717702984809875,0.6586166024208069
2,Unrolled,1001275,0.029205629602074623,0.693472683429718,1.6401891708374023,3.7996909618377686,4.452715873718262
2,Unrolled,1001381,0.0018450900679454207,0.08974267542362213,0.3392806351184845,1.2022136449813843,1.1717300415039062
2,Unrolled,1001651,0.008991068229079247,0.36187300086021423,0.8419340252876282,2.18896484375,2.6139681339263916
2,Unrolled,1001655,0.007433225866407156,0.27743786573410034,0.8393039703369141,2.0973000526428223,2.0900778770446777
2,Unrolled,1001687,0.004127305932343006,0.1486922800540924,0.42534366250038147,1.2176581621170044,1.0888490676879883
2,Unrolled,1001759,0.002507001394405961,0.08668693900108337,0.22248288989067078,0.6388317346572876,0.5495216250419617
2,Unrolled,1001763,0.0024234713055193424,0.09997058659791946,0.3791959881782532,1.2533208131790161,1.1392817497253418
2,Unrolled,1001798,0.026240238919854164,0.6729003190994263,1.5928455591201782,3.8078951835632324,5.096124649047852
2,Unrolled,1001850,0.011915345676243305,0.38271278142929077,0.9979134798049927,2.2411491870880127,2.214921474456787
2,Unrolled,1001851,0.009768670424818993,0.36193421483039856,0.8841608762741089,2.3312344551086426,2.601245164871216
2,Unrolled,1001938,0.015051004476845264,0.39435818791389465,1.0191471576690674,2.6837127208709717,2.5351319313049316
2,Unrolled,1001959,0.017017722129821777,0.4153839945793152,1.119637370109558,2.7692952156066895,2.9726548194885254
2,Unrolled,1001995,0.005729738622903824,0.17032401263713837,0.4371313452720642,1.173789381980896,1.0198214054107666
2,Unrolled,1001997,0.03118201717734337,0.7067334055900574,1.4557201862335205,3.141289472579956,3.513043165206909
2,Unrolled,1002007,0.010361915454268456,0.3199266195297241,0.7881858348846436,2.153604030609131,2.219104290008545
2,Unrolled,1002035,0.003236816031858325,0.11073720455169678,0.29451778531074524,0.873526394367218,0.6566747426986694
2,Unrolled,1002274,0.004205336328595877,0.1629609763622284,0.5727685689926147,1.844117522239685,2.2759788036346436
2,Unrolled,1002351,0.004243477247655392,0.13345254957675934,0.39863520860671997,1.0593862533569336,0.8815808296203613
2,Unrolled,1002380,0.027660125866532326,0.690798819065094,1.5817064046859741,3.6577086448669434,4.477641582489014
2,Unrolled,1002382,0.0020155964884907007,0.07176701724529266,0.19658146798610687,0.578431248664856,0.45177730917930603
2,Unrolled,1002412,0.0171365849673748,0.5421454310417175,1.3739817142486572,3.0512542724609375,3.542309522628784
2,Unrolled,1002417,0.007301799952983856,0.2538474500179291,0.9918140172958374,2.9700450897216797,2.897371292114258
2,Unrolled,1002451,0.019796909764409065,0.38860011100769043,0.9884271621704102,2.340066432952881,2.7426373958587646
2,Unrolled,1002515,0.030968809500336647,0.5239140391349792,1.277587652206421,2.9548139572143555,4.031347751617432
2,Unrolled,1002526,0.0020539206452667713,0.08260996639728546,0.30341264605522156,1.0351217985153198,1.2767890691757202
2,Unrolled,1002538,0.02498207986354828,0.5201736688613892,1.3086684942245483,2.955291748046875,3.9749741554260254
4,Unrolled,1000017,0.04791461303830147,1.1834332942962646,2.8158695697784424,6.4830193519592285,7.785865783691406
4,Unrolled,1000026,0.041324928402900696,1.0114161968231201,2.586127281188965,7.0719895362854,8.77192497253418
4,Unrolled,1000041,0.010710684582591057,0.3858185410499573,1.094400405883789,3.235954761505127,3.10084867477417
4,Unrolled,1000071,0.014885695651173592,0.5109201073646545,1.4140397310256958,4.133435249328613,3.762928009033203
4,Unrolled,1000107,0.007819077000021935,0.2849125266075134,0.8711172342300415,2.6853408813476562,1.9204213619232178
4,Unrolled,1000153,0.013350158929824829,0.42061924934387207,1.1478493213653564,3.045447587966919,2.202836275100708
4,Unrolled,1000178,0.04163574427366257,1.0193555355072021,2.631864547729492,7.057373046875,9.192351341247559
4,Unrolled,1000196,0.03846771642565727,0.8816705942153931,2.3772695064544678,6.939166069030762,7.834967136383057
4,Unrolled,1000206,0.02482837438583374,0.9096724390983582,2.7402615547180176,7.554722785949707,8.154586791992188
4,Unrolled,1000264,0.014275128953158855,0.6045351028442383,1.6403287649154663,4.962335109710693,5.598629951477051
4,Unrolled,1000292,0.04645450785756111,1.1259596347808838,2.6797711849212646,6.768540382385254,8.196526527404785
4,Unrolled,1000314,0.009066631086170673,0.38110119104385376,1.2955368757247925,4.096334457397461,4.068560600280762
4,Unrolled,1000323,0.008724505081772804,0.38037770986557007,1.4888769388198853,4.764157772064209,5.078726291656494
4,Unrolled,1000344,0.039003513753414154,0.9439009428024292,2.5045275688171387,6.620902061462402,8.451504707336426
4,Unrolled,1000432,0.015237152576446533,0.4623630940914154,1.2971539497375488,3.5860869884490967,2.8450984954833984
4,Unrolled,1000464,0.016884511336684227,0.5493499040603638,1.8998476266860962,5.89284610748291,6.041297435760498
4,Unrolled,1000538,0.025286471471190453,0.8920801281929016,2.117821216583252,6.220530033111572,8.436872482299805
4,Unrolled,1000591,0.02131187543272972,0.7612627148628235,2.1067306995391846,5.660880088806152,7.448203086853027
4,Unrolled,1000697,0.004837610758841038,0.21082019805908203,0.680773913860321,2.1436893939971924,1.7911834716796875
4,Unrolled,1000735,0.011388166807591915,0.4972917437553406,1.3345491886138916,3.673323154449463,2.600144863128662
4,Unrolled,1000759,0.009199202060699463,0.3373190760612488,0.964879035949707,2.859095335006714,2.2635812759399414
4,Unrolled,1000769,0.009744102135300636,0.34988027811050415,1.002311110496521,3.0183939933776855,2.370032787322998
4,Unrolled,1000891,0.01484952587634325,0.45728930830955505,1.105912446975708,3.002711772918701,2.671786069869995
4,Unrolled,1000899,0.0495448000729084,0.9614002108573914,2.6707565784454346,7.272047519683838,8.403066635131836
4,Unrolled,1001064,0.011349434964358807,0.341996967792511,1.0128765106201172,2.682065963745117,1.900550127029419
4,Unrolled,1001090,0.017204971984028816,0.6405898332595825,1.9037574529647827,5.657254219055176,6.9237847328186035
4,Unrolled,1001096,0.013539085164666176,0.4301329255104065,1.2061941623687744,3.247756242752075,2.199857234954834
4,Unrolled,1001104,0.010407175868749619,0.405144602060318,0.9833353757858276,2.4337687492370605,1.6671127080917358
4,Unrolled,1001119,0.024487102404236794,0.7421972155570984,2.168558359146118,6.185929298400879,7.250029563903809
4,Unrolled,1001140,0.036335982382297516,0.951313853263855,2.435070753097534,6.186332702636719,6.915064334869385
4,Unrolled,1001144,0.020648909732699394,0.7068560123443604,1.8149864673614502,5.443068504333496,6.8941192626953125
4,Unrolled,1001159,0.061027877032756805,1.4686181545257568,3.6317830085754395,9.012361526489258,11.3572416305542
4,Unrolled,1001168,0.01018313504755497,0.4221729338169098,1.0054305791854858,2.6407642364501953,1.695432424545288
4,Unrolled,1001170,0.009390836581587791,0.31452685594558716,0.9083166122436523,2.5067198276519775,1.8035202026367188
4,Unrolled,1001184,0.010998881421983242,0.4052097201347351,1.237511157989502,3.665771007537842,2.872077465057373
4,Unrolled,1001275,0.05530955269932747,1.3234202861785889,3.0630240440368652,7.552406311035156,9.388578414916992
4,Unrolled,1001381,0.006853724829852581,0.3389956057071686,1.323333978652954,4.423930644989014,3.972715377807617
4,Unrolled,1001651,0.017947550863027573,0.7432827949523926,1.9138981103897095,6.4183855056762695,9.835285186767578
4,Unrolled,1001655,0.01902085170149803,0.7159814238548279,2.336407423019409,6.264948844909668,6.1823930740356445
4,Unrolled,1001687,0.012568190693855286,0.5200638771057129,1.5225069522857666,4.194053649902344,3.2079195976257324
4,Unrolled,1001759,0.008458999916911125,0.32395702600479126,0.8654462099075317,2.501615524291992,2.099012613296509
4,Unrolled,1001763,0.009155119769275188,0.37759727239608765,1.4188416004180908,4.566603660583496,4.190458297729492
4,Unrolled,1001798,0.048430901020765305,1.2064393758773804,2.7728335857391357,6.983541011810303,9.187923431396484
4,Unrolled,1001850,0.024053528904914856,0.7574878931045532,2.1976046562194824,5.826972007751465,7.4796142578125
4,Unrolled,1001851,0.020541749894618988,0.7182877659797668,1.8692668676376343,5.875185012817383,7.187594413757324
4,Unrolled,1001938,0.03456593304872513,0.9240081906318665,2.4815926551818848,7.084733486175537,7.346184730529785
4,Unrolled,1001959,0.037584032863378525,0.9032624363899231,2.512361764907837,6.488691806793213,7.440066337585449
4,Unrolled,1001995,0.017304489389061928,0.5356239080429077,1.449816346168518,4.014349937438965,3.248461961746216
4,Unrolled,1001997,0.056442271918058395,1.2578037977218628,2.6872854232788086,6.465237617492676,8.115604400634766
4,Unrolled,1002007,0.023457761853933334,0.7451321482658386,1.9114784002304077,5.2683000564575195,5.509006023406982
4,Unrolled,1002035,0.009145013988018036,0.3621421456336975,1.0205962657928467,3.104296922683716,2.3574814796447754
4,Unrolled,1002274,0.013199491426348686,0.5100167393684387,1.8694267272949219,5.914493083953857,6.891463279724121
4,Unrolled,1002351,0.01599239371716976,0.5154271125793457,1.6802637577056885,4.569407939910889,3.6592414379119873
4,Unrolled,1002380,0.04734952002763748,1.1928212642669678,2.8375484943389893,7.708418846130371,9.943081855773926
4,Unrolled,1002382,0.006673342082649469,0.2844701111316681,0.7950369715690613,2.271833896636963,1.7671210765838623
4,Unrolled,1002412,0.03587770834565163,1.1059175729751587,2.8508944511413574,7.245517730712891,9.06956958770752
4,Unrolled,1002417,0.032225560396909714,0.8603209257125854,2.75854754447937,7.932366371154785,7.49929666519165
4,Unrolled,1002451,0.04611348360776901,0.9034523963928223,2.494213581085205,6.490450859069824,7.920498847961426
4,Unrolled,1002515,0.06802354753017426,1.1301171779632568,2.914583921432495,7.335282802581787,9.573572158813477
4,Unrolled,1002526,0.0064064981415867805,0.3036564886569977,1.2164173126220703,4.298123836517334,4.522128582000732
4,Unrolled,1002538,0.04797084257006645,1.0249208211898804,2.7135188579559326,6.988230228424072,9.562139511108398
6,Unrolled,1000017,0.07506100088357925,1.6924009323120117,4.198151111602783,10.675505638122559,14.628202438354492
6,Unrolled,1000026,0.05933830142021179,1.4755276441574097,3.877293109893799,10.912615776062012,13.314748764038086
6,Unrolled,1000041,0.028090765699744225,0.9781567454338074,2.492302417755127,7.0030975341796875,6.012002468109131
6,Unrolled,1000071,0.030579864978790283,1.0404146909713745,2.8784070014953613,8.833005905151367,7.281033992767334
6,Unrolled,1000107,0.01980246603488922,0.8389090299606323,2.453526258468628,7.910548210144043,5.944543361663818
6,Unrolled,1000153,0.033612869679927826,1.113997459411621,2.961031913757324,8.470744132995605,6.8693060874938965
6,Unrolled,1000178,0.06195934861898422,1.4864224195480347,4.0458574295043945,11.16944694519043,14.691386222839355
6,Unrolled,1000196,0.06652583181858063,1.5006481409072876,4.062943458557129,11.503335952758789,11.84457778930664
6,Unrolled,1000206,0.04290933907032013,1.367368221282959,4.188570976257324,11.330111503601074,12.721176147460938
6,Unrolled,1000264,0.021623216569423676,1.0212488174438477,2.777751922607422,8.742898941040039,8.539548873901367
6,Unrolled,1000292,0.07018814980983734,1.5606467723846436,3.876631259918213,10.043660163879395,12.185096740722656
6,Unrolled,1000314,0.01972414180636406,0.8280207514762878,2.767521619796753,8.775836944580078,8.35097599029541
6,Unrolled,1000323,0.018645282834768295,0.7575265169143677,2.766824960708618,9.107019424438477,10.436809539794922
6,Unrolled,1000344,0.05867854878306389,1.417554497718811,3.9781126976013184,10.830074310302734,12.768291473388672
6,Unrolled,1000432,0.03781210631132126,1.0861502885818481,2.847285270690918,7.78922176361084,5.7017927169799805
6,Unrolled,1000464,0.032519347965717316,1.1623754501342773,3.5085322856903076,11.492448806762695,11.951115608215332
6,Unrolled,1000538,0.04087831825017929,1.3520832061767578,3.390758514404297,10.947208404541016,15.844576835632324
6,Unrolled,1000591,0.044543467462062836,1.2506287097930908,3.6153647899627686,10.843174934387207,14.952326774597168
6,Unrolled,1000697,0.01197401899844408,0.5726181268692017,1.7285082340240479,5.883144378662109,4.600032806396484
6,Unrolled,1000735,0.023047935217618942,1.066091537475586,2.79936146736145,8.684707641601562,6.119865894317627
6,Unrolled,1000759,0.03194338083267212,1.0528528690338135,2.560110330581665,7.236155033111572,5.901015281677246
6,Unrolled,1000769,0.033729471266269684,1.0850350856781006,2.7289090156555176,7.7968854904174805,6.492845058441162
6,Unrolled,1000891,0.03186482563614845,1.0435429811477661,2.5013415813446045,7.192698001861572,6.193897247314453
6,Unrolled,1000899,0.08682180196046829,1.6113029718399048,4.4466328620910645,11.592803955078125,12.027800559997559
6,Unrolled,1001064,0.0342831052839756,1.0083500146865845,2.8072867393493652,7.650770664215088,5.665996551513672
6,Unrolled,1001090,0.04785287007689476,1.3667875528335571,3.9730613231658936,11.325448989868164,12.93766975402832
6,Unrolled,1001096,0.026986505836248398,0.9212182760238647,2.5472474098205566,7.034527778625488,4.697428226470947
6,Unrolled,1001104,0.023743946105241776,1.07510507106781,2.569744825363159,7.0106096267700195,5.485050678253174
6,Unrolled,1001119,0.03615254908800125,1.1541688442230225,3.5372226238250732,9.918327331542969,10.787714004516602
6,Unrolled,1001140,0.05933993309736252,1.461787223815918,3.767847776412964,9.691876411437988,10.186681747436523
6,Unrolled,1001144,0.03388814628124237,1.2445789575576782,3.3727993965148926,10.272638320922852,12.299275398254395
6,Unrolled,1001159,0.07927495241165161,1.9237806797027588,4.860385894775391,12.35786247253418,15.811342239379883
6,Unrolled,1001168,0.020982930436730385,0.8988922238349915,2.07377290725708,5.833111763000488,3.966892957687378
6,Unrolled,1001170,0.023870445787906647,0.8279311060905457,2.2756197452545166,6.433208465576172,5.019211292266846
6,Unrolled,1001184,0.028309429064393044,1.043715238571167,3.055882215499878,9.34182357788086,7.79388427734375
6,Unrolled,1001275,0.0805482417345047,1.863226294517517,4.410943984985352,11.495621681213379,15.169926643371582
6,Unrolled,1001381,0.015672532841563225,0.7762998342514038,2.7413694858551025,9.842973709106445,9.105592727661133
6,Unrolled,1001651,0.03247036412358284,1.2240673303604126,3.339714765548706,11.923047065734863,17.478740692138672
6,Unrolled,1001655,0.042154356837272644,1.3005383014678955,4.056764602661133,11.266993522644043,11.1351957321167
6,Unrolled,1001687,0.026023590937256813,1.012920618057251,2.9883780479431152,8.335663795471191,6.350636005401611
6,Unrolled,1001759,0.021870141848921776,0.8254379034042358,2.3019661903381348,6.8061652183532715,5.314613342285156
6,Unrolled,1001763,0.02091146446764469,0.8560706973075867,3.0668082237243652,10.220537185668945,9.210779190063477
6,Unrolled,1001798,0.07801999896764755,1.7527885437011719,4.123447418212891,10.393080711364746,13.02429485321045
6,Unrolled,1001850,0.04419881850481033,1.2211370468139648,3.611504077911377,10.549670219421387,14.535982131958008
6,Unrolled,1001851,0.044341303408145905,1.3133714199066162,3.330065965652466,10.588566780090332,12.561485290527344
6,Unrolled,1001938,0.05377896875143051,1.3545689582824707,3.7644553184509277,10.289697647094727,10.476179122924805
6,Unrolled,1001959,0.05919638276100159,1.410098910331726,3.9749016761779785,10.41087818145752,11.41557502746582
6,Unrolled,1001995,0.03963535279035568,1.2227604389190674,3.134801149368286,8.18648910522461,6.074702262878418
6,Unrolled,1001997,0.07896286994218826,1.7171558141708374,3.9628143310546875,10.366914749145508,12.735966682434082
6,Unrolled,1002007,0.039861906319856644,1.2028969526290894,3.1067936420440674,8.720020294189453,8.390695571899414
6,Unrolled,1002035,0.020612921565771103,0.8545005917549133,2.428704261779785,7.454951286315918,5.967106819152832
6,Unrolled,1002274,0.027758711948990822,0.9911319613456726,3.5486743450164795,11.43303394317627,11.879268646240234
6,Unrolled,1002351,0.03086785040795803,0.9937033653259277,3.1146113872528076,8.79727840423584,6.916178226470947
6,Unrolled,1002380,0.06263335049152374,1.6437909603118896,4.012310028076172,11.09774112701416,14.792863845825195
6,Unrolled,1002382,0.019674932584166527,0.816114068031311,2.054164409637451,5.785615921020508,5.17404317855835
6,Unrolled,1002412,0.05871013551950455,1.64200758934021,4.183304786682129,11.019192695617676,13.78059196472168
6,Unrolled,1002417,0.060467224568128586,1.583533525466919,4.5165581703186035,12.978103637695312,12.150897979736328
6,Unrolled,1002451,0.07937158644199371,1.4799867868423462,4.231762886047363,11.552034378051758,13.838308334350586
6,Unrolled,1002515,0.11532630026340485,1.7660773992538452,4.750725746154785,12.170522689819336,14.445744514465332
6,Unrolled,1002526,0.014787757769227028,0.72027188539505,2.669018507003784,9.480859756469727,10.193534851074219
6,Unrolled,1002538,0.07712662220001221,1.5709565877914429,4.357906341552734,12.221990585327148,15.355245590209961
