Acceleration,Method,ScanID,SSFD (5 pct data),SSFD (10 pct data),SSFD (25 pct data),SSFD (50 pct data)
2,UNet,1000017,0.4853014349937439,0.5137895345687866,0.6661209464073181,1.151492714881897
2,UNet,1000026,0.7213249206542969,0.49120134115219116,0.6926048994064331,0.9867261052131653
2,UNet,1000041,0.5335606336593628,0.4488326907157898,0.29450225830078125,0.9468905329704285
2,UNet,1000071,0.7610422968864441,0.9515846967697144,0.6508947610855103,1.1958822011947632
2,UNet,1000107,0.5886929035186768,0.38445425033569336,0.3197609484195709,1.1644814014434814
2,UNet,1000153,0.32926157116889954,0.3387867212295532,0.2919650971889496,0.8083102107048035
2,UNet,1000178,0.37914785742759705,0.44079846143722534,0.5495645403862,0.976606547832489
2,UNet,1000196,1.86769700050354,1.354006052017212,0.9017149806022644,1.8115739822387695
2,UNet,1000206,0.4947403073310852,0.396637499332428,0.38336214423179626,0.9879730939865112
2,UNet,1000264,0.6944538354873657,0.48430514335632324,0.4141518473625183,1.0619761943817139
2,UNet,1000292,0.520588755607605,0.5666067004203796,0.9185266494750977,1.2045738697052002
2,UNet,1000314,0.9597762227058411,0.5182530283927917,0.657640814781189,1.2753069400787354
2,UNet,1000323,1.7366358041763306,0.9420883059501648,1.4465250968933105,1.849255919456482
2,UNet,1000344,0.5388926267623901,0.5521402955055237,0.508520781993866,0.9977403879165649
2,UNet,1000432,0.3235713541507721,0.39775416254997253,0.35284286737442017,0.9617183804512024
2,UNet,1000464,2.000249147415161,0.9248229265213013,1.38654625415802,1.8204765319824219
2,UNet,1000538,0.8775516748428345,0.533959686756134,0.6585156321525574,0.9380548596382141
2,UNet,1000591,0.6815953254699707,0.40889936685562134,0.656050443649292,1.059638261795044
2,UNet,1000697,0.3279806673526764,0.30898517370224,0.27517685294151306,0.7207003831863403
2,UNet,1000735,0.7222474813461304,0.506936252117157,0.48333969712257385,0.9145174026489258
2,UNet,1000759,0.2696116268634796,0.36300837993621826,0.2580084800720215,0.8614699244499207
2,UNet,1000769,0.24859938025474548,0.30238720774650574,0.3303460478782654,0.8054234385490417
2,UNet,1000891,0.4687366485595703,0.4044817090034485,0.5119504928588867,0.8438758850097656
2,UNet,1000899,0.9640005230903625,0.9665738344192505,0.876822829246521,1.5507868528366089
2,UNet,1001064,0.2843136787414551,0.29865890741348267,0.3005336821079254,0.9718531370162964
2,UNet,1001090,0.5999632477760315,0.31783995032310486,0.5764937996864319,0.9473186731338501
2,UNet,1001096,0.35980525612831116,0.36031293869018555,0.26421740651130676,0.9097405672073364
2,UNet,1001104,0.30137109756469727,0.3007555305957794,0.24676290154457092,0.6778085827827454
2,UNet,1001119,0.8491390347480774,0.8483843803405762,0.5062583684921265,1.2668983936309814
2,UNet,1001140,0.3052349388599396,0.3884844183921814,0.44220679998397827,0.8301576375961304
2,UNet,1001144,0.5257600545883179,0.3940531015396118,0.441570520401001,0.7840721011161804
2,UNet,1001159,0.8886634707450867,0.8178893327713013,1.4469512701034546,1.4272671937942505
2,UNet,1001168,0.31909236311912537,0.3250676095485687,0.3768016993999481,0.7052549123764038
2,UNet,1001170,0.3782217502593994,0.42541179060935974,0.323124498128891,0.9384728670120239
2,UNet,1001184,0.5541409254074097,0.44888314604759216,0.3872263431549072,0.997360348701477
2,UNet,1001275,0.7440711259841919,0.620834231376648,1.10455322265625,1.2324869632720947
2,UNet,1001381,0.5704901814460754,0.369851291179657,0.5097776651382446,0.797376275062561
2,UNet,1001651,0.6420562267303467,0.34757858514785767,0.6242243051528931,0.7460111379623413
2,UNet,1001655,0.8231759071350098,0.5694532990455627,0.4535950720310211,1.1216353178024292
2,UNet,1001687,0.598473072052002,0.5879507064819336,0.5145633816719055,1.0249096155166626
2,UNet,1001759,0.5996471047401428,0.7791778445243835,0.3824165463447571,0.9881844520568848
2,UNet,1001763,0.8007982969284058,0.5138460993766785,0.578106164932251,1.081550121307373
2,UNet,1001798,0.6053739786148071,0.512285053730011,1.0278514623641968,1.2694194316864014
2,UNet,1001850,0.5589474439620972,0.4156669080257416,0.6045923829078674,1.0716750621795654
2,UNet,1001851,0.8791521191596985,0.41711726784706116,0.9577460289001465,1.2023688554763794
2,UNet,1001938,0.5915606617927551,0.7429429292678833,0.6149426102638245,1.3566386699676514
2,UNet,1001959,0.6832348108291626,0.7979221343994141,0.4936506748199463,1.2716184854507446
2,UNet,1001995,0.37089410424232483,0.3096727430820465,0.37773922085762024,0.9360342025756836
2,UNet,1001997,0.9461762309074402,0.7165907621383667,1.0371228456497192,1.3640844821929932
2,UNet,1002007,0.6178953647613525,0.5275899171829224,0.5044827461242676,0.9959806203842163
2,UNet,1002035,0.3847017288208008,0.33341675996780396,0.2399137318134308,0.8515480756759644
2,UNet,1002274,1.3877533674240112,0.5641039609909058,0.7906916737556458,1.31533944606781
2,UNet,1002351,0.5368322134017944,0.36796092987060547,0.5389240980148315,1.0605576038360596
2,UNet,1002380,0.700554370880127,0.5914142727851868,0.7480372190475464,1.1460554599761963
2,UNet,1002382,0.22855977714061737,0.21703508496284485,0.22554533183574677,0.4836403727531433
2,UNet,1002412,0.45507389307022095,0.5211040377616882,0.729877233505249,1.2770841121673584
2,UNet,1002417,2.2552363872528076,0.9763244390487671,1.3725026845932007,1.8935253620147705
2,UNet,1002451,0.5604962110519409,0.6166635751724243,0.5469197034835815,1.2005563974380493
2,UNet,1002515,0.7917070984840393,0.9650751352310181,0.7364532351493835,1.385120153427124
2,UNet,1002526,0.5942752361297607,0.3363440930843353,0.42198318243026733,0.8195844888687134
2,UNet,1002538,0.8288050889968872,1.4333351850509644,0.7894238233566284,1.7167819738388062
4,UNet,1000017,1.1850824356079102,1.1383165121078491,1.537980318069458,2.686275005340576
4,UNet,1000026,1.696336030960083,1.261789083480835,1.393571138381958,2.3167648315429688
4,UNet,1000041,1.1268250942230225,1.1533324718475342,0.7471002340316772,2.4814255237579346
4,UNet,1000071,2.093470335006714,1.3400495052337646,1.2726984024047852,2.8152964115142822
4,UNet,1000107,1.219289779663086,0.8520281910896301,0.7330282926559448,2.204054355621338
4,UNet,1000153,1.0212775468826294,0.981418788433075,0.8825060725212097,2.445545196533203
4,UNet,1000178,1.3861939907073975,1.240984320640564,1.4624799489974976,2.8440616130828857
4,UNet,1000196,2.6161136627197266,2.088538646697998,1.540215015411377,3.238919734954834
4,UNet,1000206,2.0416994094848633,1.5272133350372314,1.304375410079956,3.1373043060302734
4,UNet,1000264,1.3248207569122314,0.7998326420783997,0.8699652552604675,2.0464510917663574
4,UNet,1000292,1.6094424724578857,1.3592963218688965,2.1897730827331543,3.33074951171875
4,UNet,1000314,1.482702612876892,0.8798759579658508,1.10508394241333,2.150834560394287
4,UNet,1000323,3.228614091873169,1.5463917255401611,2.504136085510254,2.967151165008545
4,UNet,1000344,1.9305956363677979,1.79159414768219,1.4584405422210693,3.0116512775421143
4,UNet,1000432,1.1482594013214111,1.3001854419708252,0.9665414094924927,2.6548759937286377
4,UNet,1000464,1.8025531768798828,1.0508100986480713,1.676801323890686,2.3053717613220215
4,UNet,1000538,1.773014783859253,1.1867092847824097,1.4297597408294678,2.11191987991333
4,UNet,1000591,2.6308047771453857,1.3173412084579468,1.9582741260528564,2.9624762535095215
4,UNet,1000697,1.321462869644165,0.8695296049118042,0.8532010316848755,1.7881349325180054
4,UNet,1000735,1.5771149396896362,1.2163615226745605,1.1728451251983643,2.4067225456237793
4,UNet,1000759,1.9921239614486694,1.7535629272460938,0.9756461381912231,3.2805190086364746
4,UNet,1000769,1.5043869018554688,1.486194372177124,1.1166963577270508,3.0699353218078613
4,UNet,1000891,0.9062830209732056,0.916394829750061,0.9819546937942505,2.2216687202453613
4,UNet,1000899,2.0891973972320557,1.8119542598724365,1.783858060836792,3.305788040161133
4,UNet,1001064,1.448185920715332,1.4164760112762451,1.3072162866592407,3.2921059131622314
4,UNet,1001090,2.167074680328369,1.2811447381973267,1.810375452041626,2.899096727371216
4,UNet,1001096,1.2143638134002686,0.9409726858139038,0.7730709910392761,2.2228775024414062
4,UNet,1001104,1.0329498052597046,0.9762347340583801,0.8138961791992188,2.209280490875244
4,UNet,1001119,1.2779853343963623,0.9704685211181641,0.8982841372489929,1.9939361810684204
4,UNet,1001140,0.9708645939826965,0.9711338877677917,1.195068120956421,2.213792085647583
4,UNet,1001144,1.3791377544403076,1.017142415046692,1.364137887954712,2.1931328773498535
4,UNet,1001159,2.8917245864868164,1.9335416555404663,2.882972240447998,3.100870370864868
4,UNet,1001168,1.0575685501098633,0.9586694836616516,1.2619855403900146,2.068467617034912
4,UNet,1001170,1.110011339187622,1.2242095470428467,0.9432266354560852,2.2827048301696777
4,UNet,1001184,1.6890475749969482,1.0912487506866455,1.0164055824279785,2.7859902381896973
4,UNet,1001275,2.728296995162964,1.6710125207901,2.7184767723083496,3.4540915489196777
4,UNet,1001381,1.1768827438354492,1.0371487140655518,1.4267160892486572,2.1543235778808594
4,UNet,1001651,2.4856719970703125,1.3160676956176758,1.5980103015899658,2.1799163818359375
4,UNet,1001655,1.1918569803237915,0.9109276533126831,0.8618960380554199,2.3479886054992676
4,UNet,1001687,1.1056634187698364,1.1926333904266357,1.1131813526153564,2.2293896675109863
4,UNet,1001759,1.1913264989852905,1.0718947649002075,1.0599058866500854,2.4776716232299805
4,UNet,1001763,2.288571834564209,1.2673909664154053,1.407221794128418,2.653682231903076
4,UNet,1001798,2.2142255306243896,1.4164905548095703,2.3287367820739746,3.190189838409424
4,UNet,1001850,1.5774952173233032,1.095110535621643,1.4131288528442383,2.657480001449585
4,UNet,1001851,2.0337023735046387,1.269849181175232,1.9732004404067993,2.9999537467956543
4,UNet,1001938,1.576141357421875,1.344026803970337,1.461564302444458,3.43449330329895
4,UNet,1001959,0.817832350730896,0.8220672607421875,0.8429557681083679,2.0464813709259033
4,UNet,1001995,1.5240367650985718,1.1564544439315796,1.2528042793273926,2.6962084770202637
4,UNet,1001997,2.4650826454162598,1.7102174758911133,2.142643928527832,2.9911162853240967
4,UNet,1002007,1.653794527053833,1.3405345678329468,1.2721679210662842,2.7907333374023438
4,UNet,1002035,0.9045913815498352,0.8188110589981079,0.7161706686019897,2.2199223041534424
4,UNet,1002274,1.7041149139404297,0.8987061381340027,1.262851357460022,1.5796008110046387
4,UNet,1002351,2.703547954559326,1.587683916091919,1.9082473516464233,3.0230019092559814
4,UNet,1002380,2.0613272190093994,1.4797722101211548,1.498263955116272,2.5439202785491943
4,UNet,1002382,0.6988805532455444,0.6472497582435608,0.769059419631958,1.7143917083740234
4,UNet,1002412,1.3212438821792603,1.1339067220687866,1.5410192012786865,2.7467052936553955
4,UNet,1002417,1.6192725896835327,1.064532995223999,1.0007084608078003,2.0890049934387207
4,UNet,1002451,1.8891948461532593,1.7340471744537354,1.4756205081939697,3.264533519744873
4,UNet,1002515,1.5617268085479736,1.9604041576385498,1.644770622253418,3.186610460281372
4,UNet,1002526,2.106351375579834,1.2871639728546143,1.2794862985610962,2.7053256034851074
4,UNet,1002538,1.1858417987823486,1.517372488975525,1.168927788734436,2.5894687175750732
6,UNet,1000017,2.0635695457458496,1.5673353672027588,2.0777671337127686,3.6305155754089355
6,UNet,1000026,2.6580586433410645,1.8337281942367554,2.0934412479400635,3.205779552459717
6,UNet,1000041,1.363039255142212,1.2857710123062134,0.920920193195343,3.403733491897583
6,UNet,1000071,2.109004497528076,1.6187183856964111,1.602806806564331,3.4805989265441895
6,UNet,1000107,1.6527338027954102,1.1971620321273804,0.8550467491149902,2.9935059547424316
6,UNet,1000153,1.2180249691009521,1.2220302820205688,1.296804666519165,3.2045161724090576
6,UNet,1000178,2.3841707706451416,1.7349262237548828,1.8278169631958008,3.573751926422119
6,UNet,1000196,4.21546745300293,3.2354061603546143,2.1562514305114746,4.664705753326416
6,UNet,1000206,1.7859489917755127,1.170517921447754,1.110809087753296,2.802018642425537
6,UNet,1000264,2.0201468467712402,1.136143684387207,1.0816274881362915,2.8828368186950684
6,UNet,1000292,3.260941982269287,2.330416440963745,2.9960763454437256,4.787496089935303
6,UNet,1000314,2.4225635528564453,1.1373010873794556,1.7259416580200195,2.2824301719665527
6,UNet,1000323,3.2563934326171875,1.70261549949646,2.72015643119812,3.4689204692840576
6,UNet,1000344,2.4782164096832275,2.022606372833252,1.6199958324432373,3.4738850593566895
6,UNet,1000432,1.3454806804656982,1.3708490133285522,1.25421941280365,3.0254828929901123
6,UNet,1000464,5.5054144859313965,2.4885354042053223,3.6464571952819824,5.4305524826049805
6,UNet,1000538,2.437807559967041,1.7163467407226562,1.863888144493103,2.5663275718688965
6,UNet,1000591,2.904859781265259,1.6640774011611938,1.8366899490356445,3.0356223583221436
6,UNet,1000697,1.1054623126983643,0.8843048810958862,0.8006042242050171,2.240976095199585
6,UNet,1000735,1.8218873739242554,1.3609099388122559,1.184362769126892,2.5050806999206543
6,UNet,1000759,1.371842622756958,1.5436424016952515,1.115526795387268,3.618891954421997
6,UNet,1000769,1.4425554275512695,1.522638201713562,1.2120760679244995,3.522367477416992
6,UNet,1000891,1.8836005926132202,1.6167157888412476,1.670782446861267,3.402266025543213
6,UNet,1000899,3.1358892917633057,2.7495617866516113,2.5240981578826904,4.679659366607666
6,UNet,1001064,1.2281335592269897,1.309281349182129,1.4168391227722168,3.290799617767334
6,UNet,1001090,2.457089900970459,1.5253095626831055,2.279134511947632,3.3590118885040283
6,UNet,1001096,1.156297206878662,1.1643383502960205,0.9491804242134094,2.6736907958984375
6,UNet,1001104,1.0600725412368774,1.053464651107788,1.0379356145858765,2.645110607147217
6,UNet,1001119,2.114459276199341,1.8100757598876953,1.175122857093811,2.895012855529785
6,UNet,1001140,1.3133741617202759,1.3237197399139404,1.4849809408187866,2.966402530670166
6,UNet,1001144,1.5971485376358032,1.2636579275131226,1.5314030647277832,2.5332019329071045
6,UNet,1001159,4.078046798706055,3.2273876667022705,3.6023306846618652,4.260170936584473
6,UNet,1001168,0.7201111912727356,0.7860103249549866,1.0875911712646484,2.1886374950408936
6,UNet,1001170,1.216227650642395,1.3954929113388062,1.169193983078003,2.9709479808807373
6,UNet,1001184,2.092390775680542,1.3652656078338623,1.1094937324523926,3.090630054473877
6,UNet,1001275,3.7801718711853027,2.5568783283233643,3.4631075859069824,4.447991371154785
6,UNet,1001381,1.8476240634918213,1.4146087169647217,1.873949408531189,2.6348063945770264
6,UNet,1001651,2.9219751358032227,1.5759365558624268,1.988239049911499,2.71968936920166
6,UNet,1001655,1.6277529001235962,1.231136679649353,1.2484115362167358,3.073779582977295
6,UNet,1001687,2.1761553287506104,1.6604715585708618,1.46221923828125,3.0901451110839844
6,UNet,1001759,1.491400957107544,1.6314420700073242,1.3753902912139893,3.1442291736602783
6,UNet,1001763,3.058978796005249,1.7010498046875,2.0267281532287598,3.580479145050049
6,UNet,1001798,3.4937641620635986,2.2388298511505127,3.1951820850372314,4.402434349060059
6,UNet,1001850,2.6135337352752686,1.3993717432022095,2.020134210586548,3.509228467941284
6,UNet,1001851,2.921741247177124,1.9470012187957764,2.896204948425293,3.7783865928649902
6,UNet,1001938,2.662623643875122,2.2362241744995117,2.200756072998047,4.355726718902588
6,UNet,1001959,0.9140958786010742,0.8610033988952637,0.9980090260505676,2.5051445960998535
6,UNet,1001995,1.954289197921753,1.472344994544983,1.585754156112671,3.6875414848327637
6,UNet,1001997,3.4072959423065186,2.3886735439300537,2.819509267807007,3.9268081188201904
6,UNet,1002007,1.7656404972076416,1.442257046699524,1.4491980075836182,3.02071213722229
6,UNet,1002035,1.2265613079071045,0.9155510663986206,0.8117654919624329,2.72407865524292
6,UNet,1002274,3.4711756706237793,1.5305973291397095,1.8571703433990479,3.9341888427734375
6,UNet,1002351,1.9253566265106201,1.3361685276031494,1.744593620300293,2.8374106884002686
6,UNet,1002380,2.8928306102752686,2.174341917037964,1.9148471355438232,3.270012617111206
6,UNet,1002382,1.1758558750152588,0.983759880065918,1.0414035320281982,2.343052625656128
6,UNet,1002412,2.3421761989593506,1.553283929824829,2.093459367752075,3.9879603385925293
6,UNet,1002417,3.4881138801574707,1.7526988983154297,2.549417018890381,3.449802875518799
6,UNet,1002451,2.2104134559631348,2.0009572505950928,1.814478874206543,3.943413496017456
6,UNet,1002515,2.383662462234497,3.0027287006378174,2.6609761714935303,4.518898963928223
6,UNet,1002526,1.6394716501235962,1.0801403522491455,1.2490663528442383,2.335456371307373
6,UNet,1002538,2.3740124702453613,2.5932114124298096,1.6888138055801392,3.860048770904541
2,Unrolled,1000017,0.2681795358657837,0.2990596890449524,0.40835124254226685,0.7160011529922485
2,Unrolled,1000026,0.36170220375061035,0.2648236155509949,0.3696303367614746,0.5677856206893921
2,Unrolled,1000041,0.14943237602710724,0.15065602958202362,0.08703799545764923,0.34196895360946655
2,Unrolled,1000071,0.26977142691612244,0.20783047378063202,0.17160430550575256,0.4073556065559387
